,id_fila,x_fila,y_fila,z_fila
4139,169.0,239.272,180.647,3.17301
4140,169.0,240.333,182.479,1.5523
4141,169.0,241.14,184.499,-0.0132813
4142,169.0,241.743,186.656,-1.39425
4143,169.0,242.235,188.784,-2.48068
4144,169.0,242.705,190.679,-3.18345
4145,169.0,243.212,192.225,-3.46448
4146,169.0,243.771,193.474,-3.36034
4147,169.0,244.359,194.625,-2.96349
4148,169.0,244.919,195.902,-2.3715
4149,169.0,245.367,197.42,-1.64873
4150,169.0,245.618,199.125,-0.826702
4151,169.0,245.617,200.858,0.0730009
4152,169.0,245.38,202.485,1.02441
4153,169.0,245.0,204.0,2.0
4154,170.0,375.5,237.5,19.0
4155,170.0,373.431,236.164,19.4635
4156,170.0,371.402,235.066,19.5741
4157,170.0,369.481,234.292,19.1011
4158,170.0,367.77,233.741,18.0106
4159,170.0,366.352,233.216,16.4571
4160,170.0,365.237,232.559,14.6916
4161,170.0,364.335,231.722,12.9415
4162,170.0,363.502,230.762,11.3344
4163,170.0,362.617,229.785,9.89891
4164,170.0,361.652,228.919,8.60734
4165,170.0,360.667,228.297,7.40645
4166,170.0,359.753,228.027,6.22541
4167,170.0,358.935,228.142,4.99178
4168,170.0,358.122,228.568,3.67043
4169,170.0,357.15,229.141,2.29774
4170,170.0,355.884,229.662,0.973923
4171,170.0,354.315,229.967,-0.18591
4172,170.0,352.558,229.965,-1.10429
4173,170.0,350.775,229.652,-1.76166
4174,170.0,349.093,229.085,-2.18177
4175,170.0,347.562,228.339,-2.40756
4176,170.0,346.182,227.485,-2.49041
4177,170.0,344.944,226.585,-2.49053
4178,170.0,343.859,225.696,-2.46991
4179,170.0,342.956,224.868,-2.47086
4180,170.0,342.257,224.119,-2.49653
4181,170.0,341.743,223.443,-2.51602
4182,170.0,341.338,222.834,-2.49538
4183,170.0,340.923,222.313,-2.43202
4184,170.0,340.402,221.922,-2.36824
4185,170.0,339.737,221.703,-2.37842
4186,170.0,338.957,221.673,-2.54153
4187,170.0,338.116,221.815,-2.91344
4188,170.0,337.262,222.056,-3.50765
4189,170.0,336.454,222.266,-4.28972
4190,170.0,335.784,222.27,-5.18807
4191,170.0,335.381,221.914,-6.11771
4192,170.0,335.347,221.143,-7.00519
4193,170.0,335.7,220.035,-7.79652
4194,170.0,336.357,218.764,-8.43481
4195,170.0,337.174,217.512,-8.81936
4196,170.0,338.009,216.389,-8.79179
4197,170.0,338.75,215.397,-8.19322
4198,170.0,339.3,214.475,-6.97557
4199,170.0,339.551,213.561,-5.27899
4200,170.0,339.394,212.647,-3.39445
4201,170.0,338.779,211.788,-1.62584
4202,170.0,337.753,211.054,-0.153244
4203,170.0,336.444,210.474,1.0147
4204,170.0,335.0,210.0,2.0
4205,171.0,375.5,237.5,19.0
4206,171.0,377.748,239.935,18.1192
4207,171.0,379.849,242.276,17.2772
4208,171.0,381.717,244.433,16.5256
4209,171.0,383.348,246.337,15.9411
4210,171.0,384.779,247.954,15.6189
4211,171.0,386.042,249.322,15.6341
4212,171.0,387.127,250.565,15.9893
4213,171.0,388.011,251.848,16.5944
4214,171.0,388.69,253.311,17.3015
4215,171.0,389.214,255.001,17.9695
4216,171.0,389.687,256.879,18.5112
4217,171.0,390.237,258.851,18.8955
4218,171.0,390.961,260.822,19.123
4219,171.0,391.85,262.728,19.2082
4220,171.0,392.749,264.551,19.1679
4221,171.0,393.391,266.288,18.9965
4222,171.0,393.526,267.902,18.6295
4223,171.0,393.072,269.299,17.9464
4224,171.0,392.191,270.373,16.8505
4225,171.0,391.23,271.08,15.378
4226,171.0,390.576,271.475,13.7322
4227,171.0,390.5,271.688,12.1944
4228,171.0,391.07,271.861,10.9738
4229,171.0,392.164,272.115,10.1118
4230,171.0,393.544,272.539,9.49913
4231,171.0,394.95,273.188,8.97354
4232,171.0,396.186,274.061,8.4228
4233,171.0,397.165,275.095,7.83533
4234,171.0,397.915,276.171,7.28553
4235,171.0,398.549,277.164,6.87665
4236,171.0,399.203,277.989,6.67999
4237,171.0,399.973,278.619,6.70442
4238,171.0,400.881,279.085,6.9063
4239,171.0,401.888,279.44,7.22256
4240,171.0,402.939,279.733,7.59913
4241,171.0,404.0,280.0,8.0
4242,172.0,366.0,261.0,16.0
4243,172.0,363.876,261.431,16.1935
4244,172.0,361.715,261.788,16.0684
4245,172.0,359.607,261.995,15.4639
4246,172.0,357.793,261.96,14.4103
4247,172.0,356.572,261.592,13.0427
4248,172.0,356.124,260.837,11.4991
4249,172.0,356.377,259.745,9.88008
4250,172.0,357.01,258.493,8.2542
4251,172.0,357.608,257.312,6.65837
4252,172.0,357.849,256.368,5.0903
4253,172.0,357.633,255.678,3.52569
4254,172.0,357.09,255.117,1.96725
4255,172.0,356.483,254.502,0.482125
4256,172.0,356.086,253.678,-0.816614
4257,172.0,356.081,252.545,-1.8385
4258,172.0,356.504,251.06,-2.58411
4259,172.0,357.258,249.243,-3.16306
4260,172.0,358.161,247.186,-3.74388
4261,172.0,359.018,245.061,-4.45994
4262,172.0,359.673,243.079,-5.3271
4263,172.0,360.038,241.418,-6.22722
4264,172.0,360.087,240.159,-6.96882
4265,172.0,359.845,239.272,-7.38176
4266,172.0,359.36,238.646,-7.38641
4267,172.0,358.689,238.138,-7.00761
4268,172.0,357.892,237.603,-6.34578
4269,172.0,357.02,236.928,-5.53398
4270,172.0,356.109,236.052,-4.70106
4271,172.0,355.157,234.992,-3.94799
4272,172.0,354.128,233.821,-3.33907
4273,172.0,352.975,232.63,-2.90455
4274,172.0,351.687,231.486,-2.64566
4275,172.0,350.299,230.417,-2.53513
4276,172.0,348.875,229.419,-2.51914
4277,172.0,347.48,228.463,-2.53283
4278,172.0,346.157,227.524,-2.52904
4279,172.0,344.938,226.594,-2.50011
4280,172.0,343.858,225.698,-2.47174
4281,172.0,342.956,224.869,-2.47111
4282,172.0,342.257,224.119,-2.49655
4283,172.0,341.743,223.443,-2.51602
4284,172.0,341.338,222.834,-2.49538
4285,172.0,340.923,222.313,-2.43202
4286,172.0,340.402,221.922,-2.36824
4287,172.0,339.737,221.703,-2.37842
4288,172.0,338.957,221.673,-2.54153
4289,172.0,338.116,221.815,-2.91344
4290,172.0,337.262,222.056,-3.50765
4291,172.0,336.454,222.266,-4.28972
4292,172.0,335.784,222.27,-5.18807
4293,172.0,335.381,221.914,-6.11771
4294,172.0,335.347,221.143,-7.00519
4295,172.0,335.7,220.035,-7.79652
4296,172.0,336.357,218.764,-8.43481
4297,172.0,337.174,217.512,-8.81936
4298,172.0,338.009,216.389,-8.79179
4299,172.0,338.75,215.397,-8.19322
4300,172.0,339.3,214.475,-6.97557
4301,172.0,339.551,213.561,-5.27899
4302,172.0,339.394,212.647,-3.39445
4303,172.0,338.779,211.788,-1.62584
4304,172.0,337.753,211.054,-0.153244
4305,172.0,336.444,210.474,1.0147
4306,172.0,335.0,210.0,2.0
4307,173.0,366.0,261.0,16.0
4308,173.0,368.451,261.716,14.6712
4309,173.0,370.888,262.584,13.5396
4310,173.0,373.288,263.622,12.7627
4311,173.0,375.622,264.711,12.4175
4312,173.0,377.864,265.715,12.4662
4313,173.0,379.991,266.599,12.747
4314,173.0,381.984,267.431,13.0175
4315,173.0,383.828,268.293,13.0497
4316,173.0,385.52,269.191,12.7298
4317,173.0,387.097,270.055,12.1032
4318,173.0,388.633,270.8,11.3319
4319,173.0,390.199,271.401,10.5917
4320,173.0,391.816,271.919,9.97522
4321,173.0,393.427,272.471,9.46192
4322,173.0,394.917,273.169,8.96675
4323,173.0,396.179,274.058,8.42236
4324,173.0,397.164,275.094,7.83549
4325,173.0,397.915,276.171,7.28559
4326,173.0,398.549,277.164,6.87666
4327,173.0,399.203,277.989,6.67999
4328,173.0,399.973,278.619,6.70442
4329,173.0,400.881,279.085,6.9063
4330,173.0,401.888,279.44,7.22256
4331,173.0,402.939,279.733,7.59913
4332,173.0,404.0,280.0,8.0
4333,174.0,396.0,364.5,7.5
4334,174.0,398.007,366.185,6.09718
4335,174.0,400.014,367.888,5.07134
4336,174.0,402.067,369.641,4.70879
4337,174.0,404.255,371.45,5.14458
4338,174.0,406.639,373.212,6.34971
4339,174.0,409.195,374.679,8.16487
4340,174.0,411.794,375.523,10.3604
4341,174.0,414.224,375.481,12.6954
4342,174.0,416.235,374.472,14.9595
4343,174.0,417.603,372.621,17.0003
4344,174.0,418.219,370.159,18.7417
4345,174.0,418.166,367.314,20.1872
4346,174.0,417.714,364.268,21.3923
4347,174.0,417.196,361.185,22.4146
4348,174.0,416.857,358.23,23.2786
4349,174.0,416.76,355.545,23.9824
4350,174.0,416.84,353.168,24.5377
4351,174.0,417.0,351.0,25.0
4352,175.0,396.0,364.5,7.5
4353,175.0,394.999,362.248,8.75122
4354,175.0,394.0,360.0,10.0
4355,176.0,363.5,219.0,5.5
4356,176.0,336.181,203.41,2.40503
4357,176.0,313.529,190.663,-0.474893
4358,176.0,298.087,182.297,-2.98222
4359,176.0,289.662,178.166,-5.02148
4360,176.0,286.309,177.049,-6.53257
4361,176.0,285.803,177.553,-7.48614
4362,176.0,286.515,178.682,-7.90324
4363,176.0,287.532,179.919,-7.86035
4364,176.0,288.424,181.077,-7.46859
4365,176.0,289.056,182.144,-6.85492
4366,176.0,289.486,183.192,-6.15761
4367,176.0,289.894,184.321,-5.51318
4368,176.0,290.476,185.598,-5.02059
4369,176.0,291.337,187.019,-4.70897
4370,176.0,292.458,188.502,-4.54314
4371,176.0,293.723,189.927,-4.46101
4372,176.0,294.998,191.196,-4.40214
4373,176.0,296.187,192.277,-4.30484
4374,176.0,297.257,193.203,-4.09447
4375,176.0,298.22,194.047,-3.69965
4376,176.0,299.108,194.885,-3.09673
4377,176.0,299.956,195.772,-2.34296
4378,176.0,300.803,196.723,-1.56304
4379,176.0,301.692,197.718,-0.896312
4380,176.0,302.657,198.71,-0.445142
4381,176.0,303.69,199.656,-0.257829
4382,176.0,304.713,200.526,-0.346262
4383,176.0,305.577,201.311,-0.714843
4384,176.0,306.117,202.003,-1.37638
4385,176.0,306.228,202.587,-2.34349
4386,176.0,305.918,203.057,-3.59847
4387,176.0,305.305,203.439,-5.05684
4388,176.0,304.554,203.816,-6.54689
4389,176.0,303.818,204.308,-7.82725
4390,176.0,303.201,205.026,-8.64984
4391,176.0,302.748,206.014,-8.84712
4392,176.0,302.468,207.218,-8.39484
4393,176.0,302.341,208.495,-7.40407
4394,176.0,302.322,209.663,-6.0438
4395,176.0,302.348,210.571,-4.45432
4396,176.0,302.365,211.15,-2.72241
4397,176.0,302.335,211.435,-0.929512
4398,176.0,302.23,211.546,0.791096
4399,176.0,302.006,211.631,2.26025
4400,176.0,301.596,211.806,3.32747
4401,176.0,300.943,212.136,3.95081
4402,176.0,300.055,212.642,4.21557
4403,176.0,299.03,213.322,4.28016
4404,176.0,298.022,214.147,4.29035
4405,176.0,297.176,215.054,4.31589
4406,176.0,296.583,215.962,4.33768
4407,176.0,296.307,216.809,4.27738
4408,176.0,296.426,217.586,4.04265
4409,176.0,297.029,218.319,3.56883
4410,176.0,298.148,219.029,2.85117
4411,176.0,299.701,219.695,1.96098
4412,176.0,301.512,220.267,1.03147
4413,176.0,303.389,220.698,0.209733
4414,176.0,305.215,220.97,-0.401476
4415,176.0,306.965,221.101,-0.775988
4416,176.0,308.662,221.124,-0.954036
4417,176.0,310.336,221.078,-1.00591
4418,176.0,312.0,221.0,-1.0
4419,177.0,363.5,219.0,5.5
4420,177.0,390.119,235.947,8.55969
4421,177.0,412.079,250.094,11.1631
4422,177.0,426.856,259.935,13.0277
4423,177.0,434.693,265.634,14.1186
4424,177.0,437.623,268.43,14.5954
4425,177.0,437.972,269.731,14.6914
4426,177.0,437.396,270.542,14.6092
4427,177.0,436.712,271.346,14.4802
4428,177.0,436.15,272.247,14.3743
4429,177.0,435.676,273.146,14.3185
4430,177.0,435.199,273.881,14.3019
4431,177.0,434.667,274.322,14.2738
4432,177.0,434.095,274.434,14.154
4433,177.0,433.556,274.29,13.8571
4434,177.0,433.146,274.035,13.319
4435,177.0,432.943,273.822,12.5135
4436,177.0,432.976,273.761,11.4598
4437,177.0,433.223,273.891,10.2226
4438,177.0,433.637,274.196,8.90743
4439,177.0,434.18,274.639,7.64268
4440,177.0,434.83,275.193,6.54669
4441,177.0,435.549,275.862,5.68902
4442,177.0,436.258,276.685,5.06677
4443,177.0,436.839,277.724,4.61057
4444,177.0,437.205,279.03,4.214
4445,177.0,437.357,280.603,3.76662
4446,177.0,437.409,282.371,3.18113
4447,177.0,437.526,284.21,2.41855
4448,177.0,437.841,285.995,1.50823
4449,177.0,438.401,287.634,0.542701
4450,177.0,439.175,289.082,-0.364065
4451,177.0,440.092,290.321,-1.13238
4452,177.0,441.092,291.343,-1.74476
4453,177.0,442.135,292.148,-2.23031
4454,177.0,443.212,292.74,-2.63282
4455,177.0,444.329,293.125,-2.99913
4456,177.0,445.499,293.301,-3.38902
4457,177.0,446.724,293.255,-3.87699
4458,177.0,447.974,292.96,-4.52968
4459,177.0,449.175,292.391,-5.38031
4460,177.0,450.216,291.536,-6.42836
4461,177.0,450.971,290.419,-7.65848
4462,177.0,451.326,289.115,-9.044
4463,177.0,451.217,287.759,-10.5192
4464,177.0,450.654,286.514,-11.9494
4465,177.0,449.725,285.516,-13.1426
4466,177.0,448.578,284.819,-13.9104
4467,177.0,447.378,284.394,-14.1414
4468,177.0,446.272,284.164,-13.8412
4469,177.0,445.347,284.054,-13.1166
4470,177.0,444.613,284.011,-12.1206
4471,177.0,444.0,284.0,-11.0
4472,178.0,422.5,270.0,14.0
4473,178.0,419.455,270.013,14.8977
4474,178.0,416.65,270.032,15.6036
4475,178.0,414.218,270.117,15.985
4476,178.0,412.167,270.38,16.0024
4477,178.0,410.427,270.933,15.7117
4478,178.0,408.917,271.824,15.2327
4479,178.0,407.582,273.007,14.6877
4480,178.0,406.4,274.353,14.129
4481,178.0,405.391,275.699,13.5073
4482,178.0,404.608,276.907,12.7203
4483,178.0,404.101,277.908,11.7119
4484,178.0,403.876,278.715,10.5272
4485,178.0,403.877,279.389,9.26731
4486,178.0,404.0,280.0,8.0
4487,179.0,422.5,270.0,14.0
4488,179.0,425.02,270.46,13.8667
4489,179.0,427.277,270.982,13.7436
4490,179.0,429.1,271.566,13.6049
4491,179.0,430.445,272.146,13.3784
4492,179.0,431.386,272.649,12.9685
4493,179.0,432.053,273.055,12.2988
4494,179.0,432.582,273.4,11.3504
4495,179.0,433.074,273.749,10.1768
4496,179.0,433.59,274.15,8.89193
4497,179.0,434.168,274.627,7.63855
4498,179.0,434.827,275.191,6.54585
4499,179.0,435.549,275.862,5.6889
4500,179.0,436.258,276.685,5.06676
4501,179.0,436.839,277.724,4.61057
4502,179.0,437.205,279.03,4.214
4503,179.0,437.357,280.603,3.76662
4504,179.0,437.409,282.371,3.18113
4505,179.0,437.526,284.21,2.41855
4506,179.0,437.841,285.995,1.50823
4507,179.0,438.401,287.634,0.542701
4508,179.0,439.175,289.082,-0.364065
4509,179.0,440.092,290.321,-1.13238
4510,179.0,441.092,291.343,-1.74476
4511,179.0,442.135,292.148,-2.23031
4512,179.0,443.212,292.74,-2.63282
4513,179.0,444.329,293.125,-2.99913
4514,179.0,445.499,293.301,-3.38902
4515,179.0,446.724,293.255,-3.87699
4516,179.0,447.974,292.96,-4.52968
4517,179.0,449.175,292.391,-5.38031
4518,179.0,450.216,291.536,-6.42836
4519,179.0,450.971,290.419,-7.65848
4520,179.0,451.326,289.115,-9.044
4521,179.0,451.217,287.759,-10.5192
4522,179.0,450.654,286.514,-11.9494
4523,179.0,449.725,285.516,-13.1426
4524,179.0,448.578,284.819,-13.9104
4525,179.0,447.378,284.394,-14.1414
4526,179.0,446.272,284.164,-13.8412
4527,179.0,445.347,284.054,-13.1166
4528,179.0,444.613,284.011,-12.1206
4529,179.0,444.0,284.0,-11.0
4530,180.0,310.0,267.5,15.5
4531,180.0,308.767,270.659,14.3643
4532,180.0,307.766,273.67,13.2186
4533,180.0,307.175,276.477,12.0318
4534,180.0,307.097,279.122,10.7702
4535,180.0,307.556,281.654,9.44002
4536,180.0,308.492,284.04,8.09908
4537,180.0,309.75,286.139,6.80831
4538,180.0,311.105,287.773,5.56339
4539,180.0,312.338,288.808,4.27454
4540,180.0,313.325,289.225,2.82077
4541,180.0,314.081,289.113,1.13518
4542,180.0,314.73,288.623,-0.744298
4543,180.0,315.439,287.923,-2.68609
4544,180.0,316.34,287.166,-4.51531
4545,180.0,317.502,286.475,-6.0673
4546,180.0,318.914,285.913,-7.22612
4547,180.0,320.511,285.457,-7.94483
4548,180.0,322.188,285.003,-8.24514
4549,180.0,323.826,284.424,-8.19608
4550,180.0,325.291,283.644,-7.88276
4551,180.0,326.453,282.673,-7.38497
4552,180.0,327.21,281.578,-6.7781
4553,180.0,327.517,280.429,-6.14829
4554,180.0,327.395,279.256,-5.59784
4555,180.0,326.905,278.061,-5.22361
4556,180.0,326.122,276.834,-5.0776
4557,180.0,325.121,275.586,-5.14105
4558,180.0,323.985,274.345,-5.33562
4559,180.0,322.81,273.147,-5.56514
4560,180.0,321.698,272.023,-5.75803
4561,180.0,320.723,270.985,-5.88501
4562,180.0,319.899,270.027,-5.94857
4563,180.0,319.176,269.132,-5.95783
4564,180.0,318.478,268.277,-5.90445
4565,180.0,317.736,267.433,-5.75076
4566,180.0,316.923,266.559,-5.43945
4567,180.0,316.056,265.588,-4.92755
4568,180.0,315.193,264.428,-4.22905
4569,180.0,314.413,262.992,-3.43317
4570,180.0,313.797,261.256,-2.67574
4571,180.0,313.396,259.289,-2.08043
4572,180.0,313.214,257.237,-1.71258
4573,180.0,313.215,255.237,-1.5707
4574,180.0,313.344,253.351,-1.60329
4575,180.0,313.562,251.562,-1.73003
4576,180.0,313.865,249.822,-1.86606
4577,180.0,314.269,248.12,-1.95491
4578,180.0,314.787,246.484,-1.99248
4579,180.0,315.4,244.962,-2.01121
4580,180.0,316.031,243.604,-2.02237
4581,180.0,316.557,242.457,-1.95992
4582,180.0,316.859,241.581,-1.67932
4583,180.0,316.884,241.033,-1.02385
4584,180.0,316.683,240.848,0.0835619
4585,180.0,316.376,241.02,1.58638
4586,180.0,316.071,241.514,3.31485
4587,180.0,315.818,242.291,5.06436
4588,180.0,315.601,243.319,6.67664
4589,180.0,315.377,244.575,8.0729
4590,180.0,315.113,246.021,9.23135
4591,180.0,314.776,247.58,10.1456
4592,180.0,314.324,249.132,10.8089
4593,180.0,313.694,250.535,11.2352
4594,180.0,312.829,251.673,11.4868
4595,180.0,311.711,252.503,11.6677
4596,180.0,310.386,253.063,11.8803
4597,180.0,308.943,253.443,12.1803
4598,180.0,307.468,253.735,12.5659
4599,180.0,306.0,254.0,13.0
4600,181.0,310.0,267.5,15.5
4601,181.0,309.457,265.181,15.7036
4602,181.0,308.93,262.93,15.7674
4603,181.0,308.427,260.817,15.6126
4604,181.0,307.942,258.919,15.245
4605,181.0,307.464,257.299,14.7322
4606,181.0,306.982,255.979,14.1564
4607,181.0,306.493,254.915,13.5734
4608,181.0,306.0,254.0,13.0
4609,182.0,358.5,316.5,20.0
4610,182.0,357.89,318.973,19.2469
4611,182.0,357.721,321.165,18.1261
4612,182.0,358.308,322.895,16.4681
4613,182.0,359.744,324.126,14.3731
4614,182.0,361.866,324.945,12.1279
4615,182.0,364.32,325.487,10.0491
4616,182.0,366.694,325.885,8.353
4617,182.0,368.671,326.232,7.10879
4618,182.0,370.113,326.593,6.26452
4619,182.0,371.05,327.006,5.70694
4620,182.0,371.619,327.482,5.31713
4621,182.0,372.0,328.0,5.0
4622,183.0,358.5,316.5,20.0
4623,183.0,358.75,314.248,17.9985
4624,183.0,359.0,312.0,16.0
4625,184.0,428.5,348.0,10.0
4626,184.0,430.938,350.577,10.1217
4627,184.0,433.362,353.107,10.3744
4628,184.0,435.783,355.556,10.841
4629,184.0,438.216,357.881,11.4924
4630,184.0,440.641,359.994,12.1433
4631,184.0,442.979,361.741,12.4923
4632,184.0,445.116,362.938,12.2501
4633,184.0,446.948,363.433,11.2747
4634,184.0,448.398,363.177,9.61582
4635,184.0,449.419,362.263,7.45545
4636,184.0,449.998,360.895,5.0151
4637,184.0,450.176,359.31,2.49859
4638,184.0,450.047,357.684,0.0725932
4639,184.0,449.742,356.093,-2.15188
4640,184.0,449.374,354.538,-4.15028
4641,184.0,449.0,353.0,-6.0
4642,185.0,428.5,348.0,10.0
4643,185.0,426.886,348.452,12.3232
4644,185.0,425.354,348.915,14.6527
4645,185.0,423.935,349.38,16.9445
4646,185.0,422.59,349.825,19.099
4647,185.0,421.253,350.217,21.0032
4648,185.0,419.878,350.539,22.5907
4649,185.0,418.454,350.791,23.8839
4650,185.0,417.0,351.0,25.0
4651,186.0,442.0,382.0,6.0
4652,186.0,438.532,383.212,5.51243
4653,186.0,435.189,384.219,5.43229
4654,186.0,432.014,384.864,5.99056
4655,186.0,428.982,385.041,7.16631
4656,186.0,426.098,384.654,8.75191
4657,186.0,423.495,383.616,10.5051
4658,186.0,421.405,381.89,12.2746
4659,186.0,420.018,379.544,14.0177
4660,186.0,419.31,376.754,15.7294
4661,186.0,419.013,373.728,17.3755
4662,186.0,418.767,370.613,18.893
4663,186.0,418.342,367.468,20.2368
4664,186.0,417.759,364.31,21.4052
4665,186.0,417.205,361.193,22.4172
4666,186.0,416.858,358.232,23.279
4667,186.0,416.76,355.545,23.9824
4668,186.0,416.84,353.168,24.5377
4669,186.0,417.0,351.0,25.0
4670,187.0,442.0,382.0,6.0
4671,187.0,445.864,382.784,6.28413
4672,187.0,448.964,383.682,6.26433
4673,187.0,450.827,384.695,5.75456
4674,187.0,451.397,385.702,4.73494
4675,187.0,450.96,386.545,3.31348
4676,187.0,449.959,387.149,1.6409
4677,187.0,448.815,387.571,-0.160859
4678,187.0,447.831,387.954,-2.01287
4679,187.0,447.162,388.446,-3.83413
4680,187.0,446.86,389.138,-5.48267
4681,187.0,446.922,390.041,-6.75065
4682,187.0,447.321,391.112,-7.44618
4683,187.0,448.006,392.285,-7.51862
4684,187.0,448.911,393.503,-7.13314
4685,187.0,449.987,394.741,-6.62667
4686,187.0,451.238,396.013,-6.36123
4687,187.0,452.72,397.333,-6.56343
4688,187.0,454.495,398.678,-7.24618
4689,187.0,456.58,399.981,-8.25031
4690,187.0,458.918,401.166,-9.36308
4691,187.0,461.389,402.163,-10.4286
4692,187.0,463.853,402.901,-11.3924
4693,187.0,466.203,403.281,-12.2855
4694,187.0,468.389,403.189,-13.1842
4695,187.0,470.416,402.55,-14.1682
4696,187.0,472.326,401.378,-15.2778
4697,187.0,474.171,399.776,-16.4759
4698,187.0,476.013,397.897,-17.642
4699,187.0,477.895,395.894,-18.609
4700,187.0,479.827,393.899,-19.2275
4701,187.0,481.762,392.043,-19.4124
4702,187.0,483.603,390.459,-19.1442
4703,187.0,485.223,389.251,-18.4382
4704,187.0,486.487,388.423,-17.3308
4705,187.0,487.293,387.857,-15.9091
4706,187.0,487.595,387.375,-14.3435
4707,187.0,487.435,386.869,-12.8593
4708,187.0,486.933,386.374,-11.6396
4709,187.0,486.261,386.046,-10.7327
4710,187.0,485.606,386.052,-10.0406
4711,187.0,485.127,386.447,-9.39266
4712,187.0,484.931,387.135,-8.6402
4713,187.0,485.049,387.915,-7.71528
4714,187.0,485.43,388.59,-6.64231
4715,187.0,485.973,389.064,-5.52248
4716,187.0,486.579,389.372,-4.50041
4717,187.0,487.19,389.636,-3.7128
4718,187.0,487.792,389.976,-3.23196
4719,187.0,488.393,390.442,-3.03276
4720,187.0,489.0,391.0,-3.0
4721,188.0,447.0,378.5,-10.5
4722,188.0,447.4,378.984,-9.35331
4723,188.0,447.799,379.627,-8.24266
4724,188.0,448.166,380.511,-7.17083
4725,188.0,448.431,381.615,-6.12742
4726,188.0,448.509,382.849,-5.15288
4727,188.0,448.354,384.111,-4.38195
4728,188.0,447.993,385.337,-4.01049
4729,188.0,447.533,386.504,-4.18877
4730,188.0,447.119,387.628,-4.9037
4731,188.0,446.895,388.742,-5.93162
4732,188.0,446.957,389.879,-6.90822
4733,188.0,447.339,391.058,-7.49126
4734,188.0,448.012,392.271,-7.52878
4735,188.0,448.913,393.5,-7.13487
4736,188.0,449.987,394.741,-6.62687
4737,188.0,451.238,396.013,-6.36125
4738,188.0,452.72,397.333,-6.56343
4739,188.0,454.495,398.678,-7.24618
4740,188.0,456.58,399.981,-8.25031
4741,188.0,458.918,401.166,-9.36308
4742,188.0,461.389,402.163,-10.4286
4743,188.0,463.853,402.901,-11.3924
4744,188.0,466.203,403.281,-12.2855
4745,188.0,468.389,403.189,-13.1842
4746,188.0,470.416,402.55,-14.1682
4747,188.0,472.326,401.378,-15.2778
4748,188.0,474.171,399.776,-16.4759
4749,188.0,476.013,397.897,-17.642
4750,188.0,477.895,395.894,-18.609
4751,188.0,479.827,393.899,-19.2275
4752,188.0,481.762,392.043,-19.4124
4753,188.0,483.603,390.459,-19.1442
4754,188.0,485.223,389.251,-18.4382
4755,188.0,486.487,388.423,-17.3308
4756,188.0,487.293,387.857,-15.9091
4757,188.0,487.595,387.375,-14.3435
4758,188.0,487.435,386.869,-12.8593
4759,188.0,486.933,386.374,-11.6396
4760,188.0,486.261,386.046,-10.7327
4761,188.0,485.606,386.052,-10.0406
4762,188.0,485.127,386.447,-9.39266
4763,188.0,484.931,387.135,-8.6402
4764,188.0,485.049,387.915,-7.71528
4765,188.0,485.43,388.59,-6.64231
4766,188.0,485.973,389.064,-5.52248
4767,188.0,486.579,389.372,-4.50041
4768,188.0,487.19,389.636,-3.7128
4769,188.0,487.792,389.976,-3.23196
4770,188.0,488.393,390.442,-3.03276
4771,188.0,489.0,391.0,-3.0
4772,189.0,447.0,378.5,-10.5
4773,189.0,447.488,378.156,-12.1791
4774,189.0,447.922,377.815,-13.3855
4775,189.0,448.253,377.541,-13.8093
4776,189.0,448.452,377.452,-13.393
4777,189.0,448.536,377.665,-12.3113
4778,189.0,448.561,378.229,-10.8567
4779,189.0,448.587,379.113,-9.30121
4780,189.0,448.638,380.237,-7.81141
4781,189.0,448.675,381.501,-6.4587
4782,189.0,448.616,382.812,-5.29702
4783,189.0,448.393,384.103,-4.43352
4784,189.0,448.005,385.335,-4.02521
4785,189.0,447.535,386.504,-4.19199
4786,189.0,447.12,387.628,-4.90421
4787,189.0,446.895,388.742,-5.93167
4788,189.0,446.957,389.879,-6.90822
4789,189.0,447.339,391.058,-7.49126
4790,189.0,448.012,392.271,-7.52878
4791,189.0,448.913,393.5,-7.13487
4792,189.0,449.987,394.741,-6.62687
4793,189.0,451.238,396.013,-6.36125
4794,189.0,452.72,397.333,-6.56343
4795,189.0,454.495,398.678,-7.24618
4796,189.0,456.58,399.981,-8.25031
4797,189.0,458.918,401.166,-9.36308
4798,189.0,461.389,402.163,-10.4286
4799,189.0,463.853,402.901,-11.3924
4800,189.0,466.203,403.281,-12.2855
4801,189.0,468.389,403.189,-13.1842
4802,189.0,470.416,402.55,-14.1682
4803,189.0,472.326,401.378,-15.2778
4804,189.0,474.171,399.776,-16.4759
4805,189.0,476.013,397.897,-17.642
4806,189.0,477.895,395.894,-18.609
4807,189.0,479.827,393.899,-19.2275
4808,189.0,481.762,392.043,-19.4124
4809,189.0,483.603,390.459,-19.1442
4810,189.0,485.223,389.251,-18.4382
4811,189.0,486.487,388.423,-17.3308
4812,189.0,487.293,387.857,-15.9091
4813,189.0,487.595,387.375,-14.3435
4814,189.0,487.435,386.869,-12.8593
4815,189.0,486.933,386.374,-11.6396
4816,189.0,486.261,386.046,-10.7327
4817,189.0,485.606,386.052,-10.0406
4818,189.0,485.127,386.447,-9.39266
4819,189.0,484.931,387.135,-8.6402
4820,189.0,485.049,387.915,-7.71528
4821,189.0,485.43,388.59,-6.64231
